172.17.177.1 - - [21/Jan/2021:16:52:23 +0000] "GET / HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAA"
172.17.177.1 - - [21/Jan/2021:16:52:23 +0000] "GET /js/13.m.75a2cab5.chunk.js HTTP/1.1" 200 2203 "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAQ"
172.17.177.1 - - [21/Jan/2021:16:52:23 +0000] "GET /favicon.ico HTTP/1.1" 200 5430 "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAP"
172.17.177.1 - - [21/Jan/2021:16:52:23 +0000] "GET /js/310.m.61a709bf.chunk.js HTTP/1.1" 200 8137 "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAR"
172.17.177.1 - - [21/Jan/2021:16:52:23 +0000] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAS"
172.17.177.1 - - [21/Jan/2021:16:52:28 +0000] "POST /api/authentication/login HTTP/1.1" 401 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAT"
172.17.177.1 - - [21/Jan/2021:16:52:57 +0000] "POST /api/authentication/login HTTP/1.1" 401 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAU"
172.17.177.1 - - [21/Jan/2021:16:53:01 +0000] "POST /api/authentication/login HTTP/1.1" 401 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAV"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "POST /api/authentication/login HTTP/1.1" 200 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAW"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET / HTTP/1.1" 302 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAX"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /account/reset_password HTTP/1.1" 200 - "http://172.17.177.44/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAY"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /api/l10n/index?locale=en-US&ts=2021-01-21T16%3A52%3A23%2B0000 HTTP/1.1" 304 - "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAZ"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /api/navigation/global HTTP/1.1" 200 587 "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAb"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /api/users/current HTTP/1.1" 200 354 "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAa"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /js/340.m.d9901bf0.chunk.js HTTP/1.1" 200 4273 "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAc"
172.17.177.1 - - [21/Jan/2021:16:53:05 +0000] "GET /api/languages/list HTTP/1.1" 200 479 "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAd"
172.17.177.1 - - [21/Jan/2021:16:53:20 +0000] "POST /api/users/change_password HTTP/1.1" 400 41 "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAf"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "POST /api/users/change_password HTTP/1.1" 204 - "http://172.17.177.44/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAe"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/359.m.dc7233ed.chunk.js HTTP/1.1" 200 598 "http://172.17.177.44/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAg"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/307.m.08f9e65b.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAh"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /images/logo.svg?v=6.6 HTTP/1.1" 200 3507 "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAk"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /api/rules/app? HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAj"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 96 "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAi"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/2.m.67b6bfc1.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAm"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/4.m.2a0515cd.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAn"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/268.m.7531a59f.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAl"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/3.m.c2dcf818.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAo"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/0.m.cc2ea826.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAp"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /js/358.m.e93a3d4f.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAq"
172.17.177.1 - - [21/Jan/2021:16:53:24 +0000] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csecurity_review_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags%2Cqualifier&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://172.17.177.44/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAr"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/5.m.29340798.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAs"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/270.m.468938fd.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAt"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/277.m.d64646ae.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAv"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/1.m.a7c1f55b.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAu"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/8.m.da75d1cb.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAw"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /js/321.m.7a0d7cae.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAx"
172.17.177.1 - - [21/Jan/2021:16:53:53 +0000] "GET /api/issues/search?s=FILE_LINE&resolved=false&ps=100&facets=severities%2Ctypes&additionalFields=_all&timeZone=America%2FFortaleza HTTP/1.1" 200 991 "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAy"
172.17.177.1 - - [21/Jan/2021:16:53:54 +0000] "GET /js/11.m.c69dd22a.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA1"
172.17.177.1 - - [21/Jan/2021:16:53:54 +0000] "GET /js/274.m.f1d27424.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA0"
172.17.177.1 - - [21/Jan/2021:16:53:54 +0000] "GET /js/283.m.f8adc0e3.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAAz"
172.17.177.1 - - [21/Jan/2021:16:53:54 +0000] "GET /api/rules/app? HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA3"
172.17.177.1 - - [21/Jan/2021:16:53:54 +0000] "GET /api/qualityprofiles/search? HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA2"
172.17.177.1 - - [21/Jan/2021:16:53:55 +0000] "GET /api/rules/search?f=isTemplate%2Cname%2Clang%2ClangName%2Cseverity%2Cstatus%2CsysTags%2Ctags%2CtemplateKey&facets=languages%2Ctypes&ps=100&s=name HTTP/1.1" 200 - "http://172.17.177.44/coding_rules" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA4"
172.17.177.1 - - [21/Jan/2021:16:53:59 +0000] "GET /js/325.m.de7ef02e.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA5"
172.17.177.1 - - [21/Jan/2021:16:53:59 +0000] "GET /api/qualityprofiles/exporters HTTP/1.1" 200 411 "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA7"
172.17.177.1 - - [21/Jan/2021:16:53:59 +0000] "GET /api/qualityprofiles/search? HTTP/1.1" 200 - "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA6"
172.17.177.1 - - [21/Jan/2021:16:53:59 +0000] "GET /js/333.m.9b770517.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA8"
172.17.177.1 - - [21/Jan/2021:16:53:59 +0000] "GET /js/12.m.a562423e.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA9"
172.17.177.1 - - [21/Jan/2021:16:54:00 +0000] "GET /api/rules/search?asc=false&available_since=2020-01-21&f=name%2ClangName%2Cactives&ps=10&s=createdAt HTTP/1.1" 200 - "http://172.17.177.44/profiles" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA+"
172.17.177.1 - - [21/Jan/2021:16:54:02 +0000] "GET /js/319.m.858bb460.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/quality_gates" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AAA/"
172.17.177.1 - - [21/Jan/2021:16:54:02 +0000] "GET /js/278.m.17f3d816.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/quality_gates" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABA"
172.17.177.1 - - [21/Jan/2021:16:54:02 +0000] "GET /api/qualitygates/list? HTTP/1.1" 200 286 "http://172.17.177.44/quality_gates" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABB"
172.17.177.1 - - [21/Jan/2021:16:54:02 +0000] "GET /api/metrics/search?ps=500 HTTP/1.1" 200 - "http://172.17.177.44/quality_gates/show/AXbSrNFWe8cWhir78xPs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABC"
172.17.177.1 - - [21/Jan/2021:16:54:02 +0000] "GET /api/qualitygates/show?id=AXbSrNFWe8cWhir78xPs HTTP/1.1" 200 730 "http://172.17.177.44/quality_gates/show/AXbSrNFWe8cWhir78xPs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABD"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /js/291.m.fe48eb30.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABE"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /api/system/status HTTP/1.1" 200 76 "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABG"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /api/navigation/settings HTTP/1.1" 200 41 "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABH"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /js/306.m.663a204f.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABI"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /js/282.m.8f94fa34.chunk.js HTTP/1.1" 200 - "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABJ"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /api/settings/list_definitions? HTTP/1.1" 200 - "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABK"
172.17.177.1 - - [21/Jan/2021:16:54:03 +0000] "GET /api/settings/values?keys=sonar.lf.aboutText%2Csonar.builtInQualityProfiles.disableNotificationOnUpdate%2Csonar.cpd.cross_project%2Csonar.issues.defaultAssigneeLogin%2Csonar.developerAggregatedInfo.disabled%2Cemail.prefix%2Csonar.lf.enableGravatar%2Cemail.from%2Cemail.fromName%2Csonar.lf.gravatarServerUrl%2Csonar.lf.logoUrl%2Cemail.smtp_secure_connection.secured%2Csonar.core.serverBaseURL%2Cemail.smtp_host.secured%2Cemail.smtp_password.secured%2Cemail.smtp_port.secured%2Cemail.smtp_username.secured%2Csonar.lf.logoWidthPx HTTP/1.1" 200 718 "http://172.17.177.44/admin/settings" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "AXcl3H6z4pQ/bHw4AABL"
172.17.177.1 - - [21/Jan/2021:16:55:08 +0000] "GET /api/issues/search?s=FILE_LINE&resolved=false&ps=100&facets=severities%2Ctypes&additionalFields=_all&timeZone=America%2FFortaleza HTTP/1.1" 404 55 "http://172.17.177.44/issues?resolved=false" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" "-"
